"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0044110",0.000287068811675711,0.999964388294765,7,23,"growth involved in symbiotic interaction","BP"
"GO:0044116",0.000287068811675711,0.999964388294765,7,23,"growth of symbiont involved in interaction with host","BP"
"GO:1990266",0.000289587766826815,0.999912020588589,16,100,"neutrophil migration","BP"
"GO:0034135",0.00029148926156624,0.999981385321764,5,11,"regulation of toll-like receptor 2 signaling pathway","BP"
"GO:0002287",0.000292938530240974,0.999930072733934,12,61,"alpha-beta T cell activation involved in immune response","BP"
"GO:0000166",0.000293391782330082,0.999792237074712,159,1978,"nucleotide binding","MF"
"GO:1901265",0.000293391782330082,0.999792237074712,159,1978,"nucleoside phosphate binding","MF"
"GO:0033002",0.000293795710439941,0.999874754194235,28,222,"muscle cell proliferation","BP"
"GO:0032928",0.000298318253698672,0.999962750892533,7,23,"regulation of superoxide anion generation","BP"
"GO:0072604",0.000304352585627069,0.99993923685932,10,45,"interleukin-6 secretion","BP"
"GO:0071417",0.000313457110507874,0.999832674748768,48,457,"cellular response to organonitrogen compound","BP"
"GO:0043410",0.000318173313567353,0.99982766273703,50,486,"positive regulation of MAPK cascade","BP"
"GO:0051693",0.0003264639565816,0.9999422713294,9,35,"actin filament capping","BP"
"GO:0003013",0.000332792771411144,0.999823013125591,47,450,"circulatory system process","BP"
"GO:0071345",0.000341095172788675,0.999800989562044,63,662,"cellular response to cytokine stimulus","BP"
"GO:0042129",0.000341594658439652,0.999870403573052,22,162,"regulation of T cell proliferation","BP"
"GO:0071222",0.000342994624700686,0.999869875416243,22,161,"cellular response to lipopolysaccharide","BP"
"GO:0050662",0.000347514296484715,0.999840457556251,32,276,"coenzyme binding","MF"
"GO:0050790",0.000353372995188531,0.999753954608346,139,1699,"regulation of catalytic activity","BP"
"GO:0002573",0.000353947111919061,0.999852648658956,26,205,"myeloid leukocyte differentiation","BP"
"GO:0002687",0.000361515438162841,0.999873848189106,19,132,"positive regulation of leukocyte migration","BP"
"GO:0042535",0.000363914350680314,0.99996357919566,6,17,"positive regulation of tumor necrosis factor biosynthetic process","BP"
"GO:0043086",0.000366408232225312,0.999789601508488,59,609,"negative regulation of catalytic activity","BP"
"GO:0032945",0.000370820481914884,0.99989589459918,14,81,"negative regulation of mononuclear cell proliferation","BP"
"GO:0050672",0.000370820481914884,0.99989589459918,14,81,"negative regulation of lymphocyte proliferation","BP"
"GO:0001999",0.00038402588665501,0.999985649397161,4,7,"renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure","BP"
"GO:0002285",0.000388859776951091,0.999851017948838,22,162,"lymphocyte activation involved in immune response","BP"
"GO:0050819",0.000398014141361863,0.999917249819271,10,47,"negative regulation of coagulation","BP"
"GO:0022409",0.000401067369816512,0.999825272782313,28,230,"positive regulation of cell-cell adhesion","BP"
"GO:0032502",0.00042124166895085,0.999667758247981,399,5597,"developmental process","BP"
"GO:1902105",0.000424581905440179,0.999802716859342,32,276,"regulation of leukocyte differentiation","BP"
"GO:0046620",0.000427949489224093,0.999859308118745,17,110,"regulation of organ growth","BP"
"GO:0002637",0.000429193095565293,0.999892455202156,12,64,"regulation of immunoglobulin production","BP"
"GO:0006629",0.000445919749684515,0.999707337315175,98,1144,"lipid metabolic process","BP"
"GO:0034137",0.000448365838914139,0.999982524059592,4,7,"positive regulation of toll-like receptor 2 signaling pathway","BP"
"GO:0034404",0.000460299672275006,0.999825819891536,21,155,"nucleobase-containing small molecule biosynthetic process","BP"
"GO:0071887",0.000467660348406251,0.99984482484243,17,112,"leukocyte apoptotic process","BP"
"GO:0010942",0.00048038679493412,0.999715666818186,63,668,"positive regulation of cell death","BP"
"GO:0019932",0.000480819833183947,0.999749665011547,42,393,"second-messenger-mediated signaling","BP"
"GO:0007275",0.000481453456643781,0.999622607477368,351,4851,"multicellular organism development","BP"
"GO:0090322",0.000503397658289412,0.999916189767208,8,32,"regulation of superoxide metabolic process","BP"
"GO:0003071",0.000515241425440254,0.999928030089796,7,25,"renal system process involved in regulation of systemic arterial blood pressure","BP"
"04660",0.000528704721240939,0.999829696109215,16,103,"T cell receptor signaling pathway","KEGG"
"GO:0051250",0.000534056241150036,0.999801183020593,20,145,"negative regulation of lymphocyte activation","BP"
"GO:0098900",0.000536212763716577,0.999872746280329,11,55,"regulation of action potential","BP"
"GO:0070664",0.000538159959748662,0.999842523483689,14,84,"negative regulation of leukocyte proliferation","BP"
"GO:0006812",0.000565949888717713,0.999631343927289,91,1042,"cation transport","BP"
"GO:0022610",0.000576340699394808,0.999611241814967,108,1256,"biological adhesion","BP"
"GO:0030155",0.000577895255854319,0.999655461008918,63,659,"regulation of cell adhesion","BP"
"GO:0010243",0.000591123512620668,0.999638555273096,69,746,"response to organonitrogen compound","BP"
"GO:0002548",0.000595312800498708,0.999882570728922,9,41,"monocyte chemotaxis","BP"
"GO:2000108",0.000601419058992692,0.99989705860106,8,32,"positive regulation of leukocyte apoptotic process","BP"
"GO:0043270",0.000617507151941527,0.999698848561937,34,305,"positive regulation of ion transport","BP"
"GO:0050727",0.000621896635025759,0.99968953241837,36,333,"regulation of inflammatory response","BP"
"GO:0007155",0.000625749422614492,0.999577451578014,107,1245,"cell adhesion","BP"
"GO:0097529",0.000628291878524904,0.999743579400722,23,182,"myeloid leukocyte migration","BP"
"GO:0065009",0.000632445386831466,0.999534292424987,182,2346,"regulation of molecular function","BP"
"GO:0034762",0.000632545797769565,0.99963948361784,53,538,"regulation of transmembrane transport","BP"
"GO:0051852",0.000632681488713026,0.999948060715478,5,13,"disruption by host of symbiont cells","BP"
"GO:0051873",0.000632681488713026,0.999948060715478,5,13,"killing by host of symbiont cells","BP"
"GO:1901698",0.000641248902729772,0.999599762797614,74,816,"response to nitrogen compound","BP"
"GO:0002792",0.000646380124907376,0.99974855332901,21,157,"negative regulation of peptide secretion","BP"
"GO:0019882",0.000655064078353866,0.999793582139658,15,97,"antigen processing and presentation","BP"
"GO:0008064",0.000657036570862909,0.999737671747433,22,165,"regulation of actin polymerization or depolymerization","BP"
"04010",0.00065722557675591,0.999690490606509,31,266,"MAPK signaling pathway","KEGG"
"GO:0090200",0.000660901551371746,0.999902857630667,7,26,"positive regulation of release of cytochrome c from mitochondria","BP"
"GO:0070232",0.000671660927508391,0.999865202755103,9,41,"regulation of T cell apoptotic process","BP"
"GO:0034987",0.000680737199433732,0.999832367747655,11,59,"immunoglobulin receptor binding","MF"
"GO:0043618",0.000682289940082391,0.999846940143183,10,49,"regulation of transcription from RNA polymerase II promoter in response to stress","BP"
"GO:0071219",0.000682791104477751,0.999726245612421,22,169,"cellular response to molecule of bacterial origin","BP"
"GO:0097028",0.000689978121755778,0.999878718956731,8,33,"dendritic cell differentiation","BP"
"04612",0.000692002509992272,0.999815685725615,12,68,"Antigen processing and presentation","KEGG"
"GO:0008015",0.000694780418250546,0.999622223010816,45,440,"blood circulation","BP"
"GO:0016126",0.000712091174719037,0.99983896675735,10,50,"sterol biosynthetic process","BP"
"GO:0042609",0.000727999337082239,0.999963857086932,4,8,"CD4 receptor binding","MF"
"GO:0002819",0.000730436090902704,0.999698474777829,23,182,"regulation of adaptive immune response","BP"
"GO:0070665",0.000735330684241782,0.99972683228999,19,138,"positive regulation of leukocyte proliferation","BP"
"GO:1904950",0.00074557722080496,0.999678613350796,25,204,"negative regulation of establishment of protein localization","BP"
"GO:0045089",0.00075170995245101,0.999669508141434,26,217,"positive regulation of innate immune response","BP"
"GO:0098901",0.000755466322398273,0.99988724538018,7,25,"regulation of cardiac muscle cell action potential","BP"
"GO:0036230",0.000762300409886269,0.999863250309409,8,34,"granulocyte activation","BP"
"GO:0002703",0.000762689276882103,0.999664274999365,26,218,"regulation of leukocyte mediated immunity","BP"
"GO:0050709",0.000771016539192752,0.999703803468013,20,148,"negative regulation of protein secretion","BP"
"GO:0050890",0.00077312228156558,0.999613936931723,35,307,"cognition","BP"
"GO:0110053",0.000776069816133111,0.999640991502102,29,245,"regulation of actin filament organization","BP"
"GO:0042554",0.000779239044426061,0.99985972763,8,34,"superoxide anion generation","BP"
"GO:0043177",0.000780281524480815,0.999662545521186,25,204,"organic acid binding","MF"
"GO:0051817",0.000786698447472206,0.999759800236333,14,87,"modification of morphology or physiology of other organism involved in symbiotic interaction","BP"
"GO:0002821",0.00079373279427873,0.999712470092591,18,129,"positive regulation of adaptive immune response","BP"
"GO:0002286",0.000805263592434676,0.999753525283303,14,87,"T cell activation involved in immune response","BP"
"GO:0051025",0.00082084273061927,0.999987153990833,3,4,"negative regulation of immunoglobulin secretion","BP"
"GO:0019724",0.000825095712802246,0.999672044850096,21,163,"B cell mediated immunity","BP"
"GO:0003824",0.000832270012609177,0.999337691004818,377,5372,"catalytic activity","MF"
"GO:0030832",0.000832716635729841,0.999661004465126,22,168,"regulation of actin filament length","BP"
"GO:0048869",0.000836263730135521,0.999346992613726,293,4018,"cellular developmental process","BP"
"GO:0018193",0.000839546449767703,0.999444252438,92,1072,"peptidyl-amino acid modification","BP"
"GO:0032101",0.000840752260881286,0.999484136317073,66,725,"regulation of response to external stimulus","BP"
"GO:0045595",0.000840918162528535,0.999396866437275,144,1797,"regulation of cell differentiation","BP"
"GO:0002294",0.000842773167660639,0.999786870149984,11,59,"CD4-positive, alpha-beta T cell differentiation involved in immune response","BP"
"GO:0042093",0.000842773167660639,0.999786870149984,11,59,"T-helper cell differentiation","BP"
"GO:0008154",0.000857564020730143,0.999634082933292,24,191,"actin polymerization or depolymerization","BP"
"GO:0044255",0.000866554481179005,0.999449102429004,76,865,"cellular lipid metabolic process","BP"
"04640",0.000882323497544122,0.99974171466248,13,79,"Hematopoietic cell lineage","KEGG"
"GO:0030595",0.000883318938759072,0.999629672489483,23,186,"leukocyte chemotaxis","BP"
"GO:0019899",0.000889473369303924,0.999342884331214,175,2255,"enzyme binding","MF"
"GO:0045582",0.000891661060104992,0.999723882101613,14,88,"positive regulation of T cell differentiation","BP"
"GO:0051665",0.000900696886746553,0.999985432037438,3,4,"membrane raft localization","BP"
"GO:0010955",0.000916438897740059,0.999830013854999,8,35,"negative regulation of protein processing","BP"
"GO:1903318",0.000916438897740059,0.999830013854999,8,35,"negative regulation of protein maturation","BP"
"GO:0042091",0.000918463979896924,0.999985041177743,3,4,"interleukin-10 biosynthetic process","BP"
"GO:0045074",0.000918463979896924,0.999985041177743,3,4,"regulation of interleukin-10 biosynthetic process","BP"
"GO:0050671",0.000921911581498632,0.999661378418003,18,130,"positive regulation of lymphocyte proliferation","BP"
"GO:0051279",0.000925825772896447,0.999727797585178,13,78,"regulation of release of sequestered calcium ion into cytosol","BP"
"GO:0030334",0.000931205433004811,0.999406610505209,76,846,"regulation of cell migration","BP"
"GO:0042326",0.000934581594173315,0.999487484949342,44,437,"negative regulation of phosphorylation","BP"
"GO:0002685",0.000943988807299727,0.999602118203749,23,187,"regulation of leukocyte migration","BP"
"GO:0043244",0.000952197387115377,0.999662860389198,17,111,"regulation of protein complex disassembly","BP"
"GO:0001991",0.000968607757824856,0.99990999316342,5,14,"regulation of systemic arterial blood pressure by circulatory renin-angiotensin","BP"
"GO:0002293",0.000971217874251721,0.999749559534295,11,60,"alpha-beta T cell differentiation involved in immune response","BP"
"GO:0051051",0.000971380789919677,0.999447809393191,49,504,"negative regulation of transport","BP"
"GO:0060420",0.000987752545517567,0.99970747595678,13,78,"regulation of heart growth","BP"
"GO:0048856",0.000996978912647114,0.999204215839635,375,5278,"anatomical structure development","BP"
"GO:0022407",0.000999119141067079,0.999472086270423,39,375,"regulation of cell-cell adhesion","BP"
"GO:0006665",0.00101908560030137,0.999635108023929,17,120,"sphingolipid metabolic process","BP"
"GO:0051493",0.0010271101691702,0.99940776324434,51,518,"regulation of cytoskeleton organization","BP"
"GO:0090066",0.00104039131998388,0.999396233521408,52,534,"regulation of anatomical structure size","BP"
"GO:0032965",0.00104513981132566,0.999774378579536,9,44,"regulation of collagen biosynthetic process","BP"
"GO:0042771",0.00104922975482182,0.999774004410494,9,43,"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP"
"GO:0070234",0.00107202904162096,0.999898039165691,5,14,"positive regulation of T cell apoptotic process","BP"
"GO:0030001",0.00108764741153455,0.999311223063611,72,800,"metal ion transport","BP"
"GO:0032964",0.0011060402426835,0.999732960327354,10,53,"collagen biosynthetic process","BP"
"GO:0032946",0.00110635800289653,0.999586528743138,18,132,"positive regulation of mononuclear cell proliferation","BP"
"GO:0046982",0.00111439476044469,0.999350920992695,52,543,"protein heterodimerization activity","MF"
"GO:0002027",0.00111913243019025,0.999645233690115,14,87,"regulation of heart rate","BP"
"GO:0006695",0.00112096355275357,0.999755524077216,9,44,"cholesterol biosynthetic process","BP"
"GO:0006801",0.0011263066886955,0.999703161583533,11,62,"superoxide metabolic process","BP"
"GO:0042119",0.00112665836469315,0.999815712380324,7,28,"neutrophil activation","BP"
"GO:0071677",0.00112794159469075,0.99985094313429,6,21,"positive regulation of mononuclear cell migration","BP"
"GO:0008610",0.00114244230875237,0.999345112359029,49,510,"lipid biosynthetic process","BP"
"GO:0051248",0.00114660023926849,0.999244919334447,85,991,"negative regulation of protein metabolic process","BP"
"GO:0051702",0.00115548705889519,0.99967180369669,12,71,"interaction with symbiont","BP"
"GO:0051224",0.00117480219735148,0.99948580210854,24,199,"negative regulation of protein transport","BP"
"GO:0007009",0.00118914015464522,0.999601673581116,15,98,"plasma membrane organization","BP"
"GO:0002822",0.00119084106356195,0.999511839557018,21,166,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"GO:0043068",0.00119122287104719,0.999285866834069,57,613,"positive regulation of programmed cell death","BP"
"GO:0071900",0.00120905095510123,0.999337955825456,42,413,"regulation of protein serine/threonine kinase activity","BP"
"GO:2000377",0.00121829391042008,0.99947613270746,23,188,"regulation of reactive oxygen species metabolic process","BP"
"GO:0034765",0.00122115782063965,0.999315942355595,45,451,"regulation of ion transmembrane transport","BP"
"GO:0051093",0.00123042579589267,0.999185657092867,86,997,"negative regulation of developmental process","BP"
