"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0097006",1.64774900132601e-05,0.999995979588615,19,54,"regulation of plasma lipoprotein particle levels","BP"
"05146",1.76545306511337e-05,0.999994412778074,26,85,"Amoebiasis","KEGG"
"GO:0085029",1.88215370996688e-05,0.999997702795513,11,21,"extracellular matrix assembly","BP"
"GO:0038063",1.89689025450327e-05,0.999999299859596,7,9,"collagen-activated tyrosine kinase receptor signaling pathway","BP"
"GO:0038065",1.89689025450327e-05,0.999999299859596,7,9,"collagen-activated signaling pathway","BP"
"GO:0031644",1.91036824790906e-05,0.999993434352089,29,101,"regulation of neurological system process","BP"
"GO:0019199",1.91379768798849e-05,0.999995077912793,20,57,"transmembrane receptor protein kinase activity","MF"
"GO:0050818",1.96790579542798e-05,0.999994267583612,23,72,"regulation of coagulation","BP"
"GO:0042178",1.98549652748899e-05,0.999997845885645,10,19,"xenobiotic catabolic process","BP"
"GO:0065009",2.04211840841473e-05,0.99998509957767,306,1943,"regulation of molecular function","BP"
"GO:0016125",2.1161501052692e-05,0.999992347239277,31,113,"sterol metabolic process","BP"
"GO:0010594",2.13217232485592e-05,0.99999171874372,35,133,"regulation of endothelial cell migration","BP"
"GO:0097756",2.14516781514032e-05,0.999993940727038,22,67,"negative regulation of blood vessel diameter","BP"
"03010",2.26869489818621e-05,0.999993293477376,22,86,"Ribosome","KEGG"
"GO:0033865",2.30342201763898e-05,0.999992358124673,27,92,"nucleoside bisphosphate metabolic process","BP"
"GO:0033875",2.30342201763898e-05,0.999992358124673,27,92,"ribonucleoside bisphosphate metabolic process","BP"
"GO:0034032",2.30342201763898e-05,0.999992358124673,27,92,"purine nucleoside bisphosphate metabolic process","BP"
"GO:0051963",2.30787574214023e-05,0.999993447244511,22,67,"regulation of synapse assembly","BP"
"GO:0015909",2.33380600951152e-05,0.99999537763883,15,38,"long-chain fatty acid transport","BP"
"GO:0003824",2.34208989844923e-05,0.99998163272193,667,4630,"catalytic activity","MF"
"GO:0004930",2.38695564817298e-05,0.999989980947817,40,160,"G protein-coupled receptor activity","MF"
"GO:0050431",2.40127796403929e-05,0.999997431233452,10,18,"transforming growth factor beta binding","MF"
"GO:2000181",2.42619288938308e-05,0.999991723694758,28,97,"negative regulation of blood vessel morphogenesis","BP"
"GO:0009084",2.43813027779434e-05,0.999997879036191,9,15,"glutamine family amino acid biosynthetic process","BP"
"GO:0003433",2.49723703017162e-05,0.999997820495816,9,15,"chondrocyte development involved in endochondral bone morphogenesis","BP"
"GO:0010810",2.50211545530766e-05,0.999989206967294,42,172,"regulation of cell-substrate adhesion","BP"
"GO:0062013",2.54155105721667e-05,0.99999017887368,34,130,"positive regulation of small molecule metabolic process","BP"
"GO:0042180",2.75814790758329e-05,0.999988178130337,41,168,"cellular ketone metabolic process","BP"
"GO:1901607",2.94112060177877e-05,0.999992458471742,19,55,"alpha-amino acid biosynthetic process","BP"
"GO:0016597",2.94157451005006e-05,0.999992845231283,18,50,"amino acid binding","MF"
"00330",2.95526374237672e-05,0.999993187567548,17,46,"Arginine and proline metabolism","KEGG"
"GO:0050661",3.12715225968072e-05,0.999993182081469,16,42,"NADP binding","MF"
"GO:0042803",3.18718707927803e-05,0.999979791890113,132,742,"protein homodimerization activity","MF"
"GO:0032989",3.26400923537543e-05,0.999978693947735,153,874,"cellular component morphogenesis","BP"
"GO:0032965",3.50818185365259e-05,0.99999332972428,14,34,"regulation of collagen biosynthetic process","BP"
"GO:0006811",3.55267212252234e-05,0.999976220777526,168,986,"ion transport","BP"
"GO:0048029",3.56578735568076e-05,0.999989096324158,23,75,"monosaccharide binding","MF"
"GO:0010634",3.62148837502019e-05,0.999986213337318,32,120,"positive regulation of epithelial cell migration","BP"
"GO:0005125",3.89899174269352e-05,0.999987182516239,25,88,"cytokine activity","MF"
"GO:0071813",3.9053453787636e-05,0.999993768403282,12,27,"lipoprotein particle binding","MF"
"GO:0071814",3.9053453787636e-05,0.999993768403282,12,27,"protein-lipid complex binding","MF"
"GO:0051093",3.94196288875924e-05,0.999974698734436,137,772,"negative regulation of developmental process","BP"
"GO:0044057",3.99544070105953e-05,0.999978041373074,75,372,"regulation of system process","BP"
"GO:1903035",4.16879708009941e-05,0.999987546652324,22,70,"negative regulation of response to wounding","BP"
"GO:0042445",4.28243852576082e-05,0.999982412946281,36,143,"hormone metabolic process","BP"
"GO:0060350",4.32615520757523e-05,0.999989084223698,18,51,"endochondral bone morphogenesis","BP"
"GO:0043410",4.37952823492659e-05,0.999975662980619,77,386,"positive regulation of MAPK cascade","BP"
"GO:0002790",4.41688368940507e-05,0.999974207085388,92,483,"peptide secretion","BP"
"GO:0030195",4.77857532636948e-05,0.999989105685577,16,43,"negative regulation of blood coagulation","BP"
"GO:1900047",4.77857532636948e-05,0.999989105685577,16,43,"negative regulation of hemostasis","BP"
"GO:0042127",4.79980535918161e-05,0.99996650857197,199,1205,"regulation of cell proliferation","BP"
"GO:0007416",5.12157027422979e-05,0.999980841824521,30,110,"synapse assembly","BP"
"GO:0006637",5.21136187161101e-05,0.999983596826424,23,76,"acyl-CoA metabolic process","BP"
"GO:0035383",5.21136187161101e-05,0.999983596826424,23,76,"thioester metabolic process","BP"
"GO:0005319",5.21634217990941e-05,0.999979666070727,32,123,"lipid transporter activity","MF"
"GO:1905521",5.23069038005393e-05,0.999989458468734,14,36,"regulation of macrophage migration","BP"
"GO:0007520",5.30530225413398e-05,0.99999124205892,12,27,"myoblast fusion","BP"
"GO:0008083",5.3057001003187e-05,0.999982722540876,24,82,"growth factor activity","MF"
"GO:0003417",5.34600386774695e-05,0.99999223374613,11,23,"growth plate cartilage development","BP"
"GO:0005975",5.48292453617046e-05,0.999968166597583,86,443,"carbohydrate metabolic process","BP"
"GO:0071941",5.59359973660391e-05,0.999995490772118,8,13,"nitrogen cycle metabolic process","BP"
"GO:0009966",5.70764200900329e-05,0.99995707562901,327,2109,"regulation of signal transduction","BP"
"GO:0050840",5.76988529277084e-05,0.999985755501775,17,48,"extracellular matrix binding","MF"
"GO:0061061",5.85335977884915e-05,0.999965222078668,93,491,"muscle structure development","BP"
"04080",5.88051487516184e-05,0.999979676162816,26,91,"Neuroactive ligand-receptor interaction","KEGG"
"GO:0004857",5.89208930897336e-05,0.999970446182331,54,256,"enzyme inhibitor activity","MF"
"03320",6.09249058013005e-05,0.999981811427259,21,68,"PPAR signaling pathway","KEGG"
"GO:0060191",6.21027873451335e-05,0.999982841262097,19,59,"regulation of lipase activity","BP"
"GO:0009607",6.29283738869184e-05,0.999959947186686,121,685,"response to biotic stimulus","BP"
"GO:0050819",6.57017085896191e-05,0.999984487299877,16,44,"negative regulation of coagulation","BP"
"GO:0043207",6.88646047826393e-05,0.999956260355602,117,660,"response to external biotic stimulus","BP"
"GO:0051707",6.88646047826393e-05,0.999956260355602,117,660,"response to other organism","BP"
"GO:0097367",6.88822291476075e-05,0.999949021394818,278,1752,"carbohydrate derivative binding","MF"
"GO:0042476",7.02664107728661e-05,0.999978852069939,21,67,"odontogenesis","BP"
"GO:0008217",7.06265715909118e-05,0.999973470472029,29,109,"regulation of blood pressure","BP"
"GO:0005996",7.12373993448846e-05,0.999965190182667,50,226,"monosaccharide metabolic process","BP"
"GO:0003413",7.12873925580076e-05,0.999990618102327,10,20,"chondrocyte differentiation involved in endochondral bone morphogenesis","BP"
"GO:0015908",7.47362952410028e-05,0.999979038921765,19,59,"fatty acid transport","BP"
"GO:0098742",7.52950557959902e-05,0.999970023532578,32,123,"cell-cell adhesion via plasma-membrane adhesion molecules","BP"
"GO:0090287",7.73393203948368e-05,0.999963020964459,47,207,"regulation of cellular response to growth factor stimulus","BP"
"GO:0048583",7.87123563334637e-05,0.999938845431111,423,2822,"regulation of response to stimulus","BP"
"GO:0034754",7.87362578862763e-05,0.999974369235195,23,78,"cellular hormone metabolic process","BP"
"GO:0072524",7.87960027168303e-05,0.99996741958038,34,137,"pyridine-containing compound metabolic process","BP"
"GO:1901617",8.10144722419326e-05,0.99996366526552,40,170,"organic hydroxy compound biosynthetic process","BP"
"GO:0019693",8.15987041855391e-05,0.999953899099661,74,388,"ribose phosphate metabolic process","BP"
"GO:0009306",8.19011236528224e-05,0.999951505099753,87,458,"protein secretion","BP"
"GO:0060395",8.2506847036979e-05,0.999976752388695,19,58,"SMAD protein signal transduction","BP"
"GO:0008015",8.27690397878059e-05,0.999956233816888,61,295,"blood circulation","BP"
"GO:0005160",8.37515629784641e-05,0.999981000950087,15,40,"transforming growth factor beta receptor binding","MF"
"GO:0016525",8.43873268578496e-05,0.999970038452848,26,93,"negative regulation of angiogenesis","BP"
"GO:0007160",8.65374625529977e-05,0.999960648701236,41,174,"cell-matrix adhesion","BP"
"GO:0002791",8.74398465043252e-05,0.999949844494428,77,396,"regulation of peptide secretion","BP"
"GO:0050919",9.20801754789978e-05,0.999981910397464,13,32,"negative chemotaxis","BP"
"00480",9.35703138695806e-05,0.999976699549214,16,48,"Glutathione metabolism","KEGG"
"GO:0002063",9.48939863377485e-05,0.9999830313711,12,28,"chondrocyte development","BP"
"GO:0150077",9.49871741099092e-05,0.999986683447462,10,21,"regulation of neuroinflammatory response","BP"
"GO:0042133",9.93887255936311e-05,0.999961826792228,29,110,"neurotransmitter metabolic process","BP"
"GO:0040037",9.94088951267526e-05,0.999988393427248,9,17,"negative regulation of fibroblast growth factor receptor signaling pathway","BP"
"GO:0030278",0.000100080171455898,0.999955696939968,38,159,"regulation of ossification","BP"
"GO:0009914",0.000100085475192051,0.999949779271904,51,237,"hormone transport","BP"
"GO:0044242",0.0001065972190853,0.999951469289141,40,172,"cellular lipid catabolic process","BP"
"GO:0048523",0.00010669769586239,0.999915154706588,522,3569,"negative regulation of cellular process","BP"
"GO:0045723",0.000109917932090031,0.999984295564306,10,21,"positive regulation of fatty acid biosynthetic process","BP"
"GO:0051965",0.000116338350615341,0.999972573523073,15,41,"positive regulation of synapse assembly","BP"
"GO:0046503",0.00011671721366643,0.99997047728739,16,47,"glycerolipid catabolic process","BP"
"GO:0008289",0.000116858495787979,0.999927007339891,102,562,"lipid binding","MF"
"GO:0051046",0.000120266052136621,0.999923358937003,111,619,"regulation of secretion","BP"
"GO:0050708",0.000121574821755872,0.999930525083355,73,374,"regulation of protein secretion","BP"
"GO:0033218",0.000123902439110011,0.99993460749236,57,278,"amide binding","MF"
"GO:0060284",0.000124151284793544,0.999917135360062,137,789,"regulation of cell development","BP"
"GO:0006949",0.000124436429388124,0.999970287526883,15,42,"syncytium formation","BP"
"GO:0000050",0.000124644045340028,0.999990983890712,7,11,"urea cycle","BP"
"GO:0007267",0.000125880234448685,0.999913563365448,158,933,"cell-cell signaling","BP"
"GO:0030855",0.000126793313427192,0.999926352722482,77,395,"epithelial cell differentiation","BP"
"GO:1903053",0.000126856234677214,0.99997394624668,13,33,"regulation of extracellular matrix organization","BP"
"GO:0051271",0.000128448539089526,0.999934368592452,52,243,"negative regulation of cellular component movement","BP"
"GO:0000165",0.000137275150758422,0.99991259079421,108,599,"MAPK cascade","BP"
"00250",0.000137872043070065,0.99997393876152,12,29,"Alanine, aspartate and glutamate metabolism","KEGG"
"GO:0070098",0.000141828867784216,0.999969761142317,13,36,"chemokine-mediated signaling pathway","BP"
"GO:0090208",0.000150574311655643,0.999973852275975,11,26,"positive regulation of triglyceride metabolic process","BP"
"GO:0030029",0.000150612886177467,0.99990403372258,107,594,"actin filament-based process","BP"
"GO:0007399",0.000154179369470132,0.999885439787014,252,1590,"nervous system development","BP"
"GO:0097530",0.000155114337462028,0.999942084145624,26,100,"granulocyte migration","BP"
"GO:0031032",0.000155466922547201,0.999929428461687,38,162,"actomyosin structure organization","BP"
"GO:0045785",0.000156798668493248,0.999912251646596,66,331,"positive regulation of cell adhesion","BP"
"GO:0031639",0.000157192464174639,0.999975937899096,10,22,"plasminogen activation","BP"
"GO:0043603",0.000159976591897634,0.99989164635609,141,853,"cellular amide metabolic process","BP"
"GO:0019637",0.000161097177676911,0.999891662658279,136,806,"organophosphate metabolic process","BP"
"GO:0048518",0.000164013808694472,0.999867222587064,636,4447,"positive regulation of biological process","BP"
"GO:1901343",0.000165252241213287,0.999935584676168,28,107,"negative regulation of vasculature development","BP"
"GO:0023014",0.000165900159640368,0.999893332045385,110,615,"signal transduction by protein phosphorylation","BP"
"GO:0060485",0.000172059535069291,0.999916345982439,44,196,"mesenchyme development","BP"
"GO:0051966",0.000172146702477749,0.999960244505561,14,38,"regulation of synaptic transmission, glutamatergic","BP"
"GO:0019748",0.000172950850297554,0.999949735281341,18,57,"secondary metabolic process","BP"
"GO:0016645",0.000177808968549648,0.999968488179551,11,26,"oxidoreductase activity, acting on the CH-NH group of donors","MF"
"GO:0008191",0.000177974944073058,0.999989909321047,6,9,"metalloendopeptidase inhibitor activity","MF"
"GO:1903978",0.000184634020318185,0.999979799320018,8,15,"regulation of microglial cell activation","BP"
"GO:0007162",0.000188055159268217,0.999903438792325,50,235,"negative regulation of cell adhesion","BP"
"GO:0009117",0.000193474549087682,0.999881943511025,86,477,"nucleotide metabolic process","BP"
"GO:0016829",0.000194964078967273,0.999912385359424,36,155,"lyase activity","MF"
"GO:0007193",0.000195058588039549,0.999961179021808,12,30,"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","BP"
"GO:0015293",0.000195661122082479,0.99992786742056,25,91,"symporter activity","MF"
"GO:0010757",0.000196132839537545,0.99999525651825,5,6,"negative regulation of plasminogen activation","BP"
"GO:0050673",0.000196411817658739,0.999890089535029,64,323,"epithelial cell proliferation","BP"
"GO:0016209",0.000197244161857124,0.999940990882264,18,63,"antioxidant activity","MF"
"GO:0072341",0.00019780548584271,0.999932479869966,22,78,"modified amino acid binding","MF"
"GO:0051385",0.000198895973036898,0.999995174195741,5,6,"response to mineralocorticoid","BP"
"GO:0051412",0.000198895973036898,0.999995174195741,5,6,"response to corticosterone","BP"
"GO:0016051",0.000199003301494844,0.999909471671568,37,158,"carbohydrate biosynthetic process","BP"
"GO:0006753",0.000199955619095635,0.999877631463561,87,484,"nucleoside phosphate metabolic process","BP"
"GO:0006526",0.000200208482250848,0.99999513499718,5,6,"arginine biosynthetic process","BP"
"GO:0046496",0.000201086764903134,0.999914513999131,32,132,"nicotinamide nucleotide metabolic process","BP"
"GO:0048495",0.000204398578532061,0.999995009454126,5,6,"Roundabout binding","MF"
"GO:0060348",0.000207412668759563,0.999904320635188,38,163,"bone development","BP"
"GO:0004383",0.000208926845924441,0.999994873094774,5,6,"guanylate cyclase activity","MF"
"GO:0007186",0.000209077270639303,0.99987936065636,70,361,"G protein-coupled receptor signaling pathway","BP"
"GO:0010712",0.000209559040567617,0.999950269432499,14,39,"regulation of collagen metabolic process","BP"
"GO:1990868",0.00021598941444786,0.999944404284205,15,46,"response to chemokine","BP"
"GO:1990869",0.00021598941444786,0.999944404284205,15,46,"cellular response to chemokine","BP"
"GO:0003014",0.000216599005360566,0.999930443397407,20,67,"renal system process","BP"
"GO:0099054",0.000217505837572253,0.999960483699902,11,26,"presynapse assembly","BP"
"GO:0010811",0.00021837312395952,0.999914844461791,27,104,"positive regulation of cell-substrate adhesion","BP"
"GO:0048146",0.000218794278133244,0.999934884060835,18,58,"positive regulation of fibroblast proliferation","BP"
"GO:0042310",0.000221729064117469,0.999931316197924,19,62,"vasoconstriction","BP"
"GO:0044344",0.000225549434203619,0.99993003173745,19,62,"cellular response to fibroblast growth factor stimulus","BP"
"GO:0001889",0.000225736418704132,0.999909999561581,28,109,"liver development","BP"
"GO:0007411",0.000226757080409222,0.999898778609698,35,146,"axon guidance","BP"
"GO:0097485",0.000226757080409222,0.999898778609698,35,146,"neuron projection guidance","BP"
"GO:0006957",0.000229900094013315,0.99997977886645,7,12,"complement activation, alternative pathway","BP"
